ItemID,ItemType,ItemFatContent,ItemWeight,ItemVisibility
FDZ52,Frozen Foods,Low Fat,19.2,0.100640587
FDX43,Fruits and Vegetables,Low Fat,5.655,0.085757338
FDI56,Fruits and Vegetables,Low Fat,7.325,0.093913607
FDT08,Fruits and Vegetables,Low Fat,13.65,0.049496899
DRM59,Hard Drinks,Low Fat,5.88,0.003612411
DRK35,Hard Drinks,Low Fat,8.365,0.072252888
NCK29,Health and Hygiene,Low Fat,5.615,0.126480422
NCF43,Household,Low Fat,8.51,0.052239735
NCO14,Household,Low Fat,9.6,0.02981155
NCE43,Household,Low Fat,12.5,0.10402738
NCI54,Household,Low Fat,15.2,0.0
NCP54,Household,Low Fat,15.35,0.035348491
NCD18,Household,Low Fat,16.0,0.073080167
NCN54,Household,Low Fat,20.35,0.021447102
FDV39,Meat,Low Fat,11.3,0.007321067
FDK45,Seafood,Low Fat,11.65,0.034049703
FDY58,Snack Foods,Low Fat,11.65,0.040144377
FDP10,Snack Foods,Low Fat,19.0,0.128814669
FDM21,Snack Foods,Low Fat,20.2,0.064728148
FDQ21,Snack Foods,Low Fat,21.25,0.019533098
FDE47,Starchy Foods,Low Fat,14.15,0.038123176
FDH35,Starchy Foods,Low Fat,18.25,0.060589424
FDS25,Canned,Regular,6.885,0.140292495
FDH02,Canned,Regular,7.27,0.020823289
FDM50,Canned,Regular,13.0,0.030150193
FDC52,Dairy,Regular,11.15,0.008296692
FDW26,Dairy,Regular,11.8,0.107274301
FDG05,Frozen Foods,Regular,11.0,0.088025298
FDI41,Frozen Foods,Regular,18.5,0.0
FDK20,Fruits and Vegetables,Regular,12.6,0.041641933
FDY44,Fruits and Vegetables,Regular,14.15,0.024454052
FDQ08,Fruits and Vegetables,Regular,15.7,0.018968743
FDO39,Meat,Regular,6.985,0.137645467
FDT27,Meat,Regular,11.395,0.069728296
FDX10,Snack Foods,Regular,6.385,0.123961415
FDS36,Baking Goods,Regular,8.38,0.047152554
FDV48,Baking Goods,Regular,9.195,0.051908824
FDL50,Canned,Regular,12.15,0.042552418
FDC14,Canned,Regular,14.5,0.041482394
FDG17,Frozen Foods,Regular,6.865,0.036042939
FDY28,Frozen Foods,Regular,7.47,0.153011599
FDH53,Frozen Foods,Regular,20.5,0.0
FDW44,Fruits and Vegetables,Regular,9.5,0.035350045
FDR56,Fruits and Vegetables,Regular,15.5,0.101335811
FDW51,Meat,Regular,6.155,0.095195306
FDO10,Snack Foods,Regular,13.65,0.012823829
DRD01,Soft Drinks,Regular,12.1,0.061521569
FDP56,Fruits and Vegetables,low fat,8.185,0.046578409
FDJ45,Seafood,low fat,17.75,0.073559521
FDO50,Canned,low fat,16.25,0.0
FDH47,Starchy Foods,reg,13.5,0.129077455
FDL48,Baking Goods,reg,19.35,0.082731751
FDB39,Dairy,LF,11.6,0.038511676
FDB20,Fruits and Vegetables,LF,7.72,0.051970838
NCS30,Household,LF,5.945,0.093008616
NCN55,Others,LF,14.6,0.0
FDW24,Baking Goods,Low Fat,6.8,0.03748996
FDO60,Baking Goods,Low Fat,20.0,0.034363029
FDS60,Baking Goods,Low Fat,20.85,0.032442388
FDX01,Canned,Low Fat,10.1,0.024159767
FDC38,Canned,Low Fat,15.7,0.122470805
FDA49,Canned,Low Fat,19.7,0.064909488
FDA15,Dairy,Low Fat,9.3,0.01601936
FDV38,Dairy,Low Fat,19.25,0.1017546
FDJ53,Frozen Foods,Low Fat,10.5,0.071244438
FDK44,Fruits and Vegetables,Low Fat,16.6,0.122204371
DRJ11,Hard Drinks,Low Fat,9.5,0.085075063
DRL47,Hard Drinks,Low Fat,19.7,0.038729457
NCI29,Health and Hygiene,Low Fat,8.6,0.032615377
NCR05,Health and Hygiene,Low Fat,10.1,0.054620504
NCK53,Health and Hygiene,Low Fat,11.6,0.037574137
NCU05,Health and Hygiene,Low Fat,11.8,0.058725131
NCT41,Health and Hygiene,Low Fat,15.7,0.055979703
NCA41,Health and Hygiene,Low Fat,16.75,0.032580547
NCY41,Health and Hygiene,Low Fat,16.75,0.075721301
NCQ02,Household,Low Fat,12.6,0.007455054
NCH54,Household,Low Fat,13.5,0.072655379
NCG18,Household,Low Fat,15.3,0.0
FDS03,Meat,Low Fat,7.825,0.079613553
FDV39,Meat,Low Fat,11.3,0.007278512
FDQ39,Meat,Low Fat,14.8,0.081026811
FDX34,Snack Foods,Low Fat,6.195,0.071971918
FDN10,Snack Foods,Low Fat,11.5,0.046115083
FDC46,Snack Foods,Low Fat,17.7,0.116520447
DRH36,Soft Drinks,Low Fat,16.2,0.033373748
FDR24,Baking Goods,Regular,17.35,0.062839798
FDZ23,Baking Goods,Regular,17.75,0.067490036
FDT11,Breads,Regular,5.94,0.029366813
FDS11,Breads,Regular,7.05,0.055548003
FDQ25,Canned,Regular,8.63,0.028271345
FDD38,Canned,Regular,16.75,0.00819018
FDY37,Canned,Regular,17.0,0.026563851
FDN28,Frozen Foods,Regular,5.88,0.030242184
FDO08,Fruits and Vegetables,Regular,11.1,0.053765212
FDX31,Fruits and Vegetables,Regular,20.35,0.014822802
FDR15,Meat,Regular,9.3,0.033431669
FDI21,Snack Foods,Regular,5.59,0.056592115
FDZ57,Snack Foods,Regular,10.0,0.037757166
FDB58,Snack Foods,Regular,10.5,0.013493914
FDY57,Snack Foods,Regular,20.2,0.121231308
FDD47,Starchy Foods,Regular,7.6,0.142383847
DRK37,Soft Drinks,LF,5.0,0.0
FDR23,Breads,Low Fat,15.85,0.13689554
FDS37,Canned,Low Fat,7.655,0.05346916
FDC50,Canned,Low Fat,15.85,0.228469522
FDH27,Dairy,Low Fat,7.075,0.097660814
FDZ04,Frozen Foods,Low Fat,9.31,0.063529046
FDG53,Frozen Foods,Low Fat,10.0,0.076755106
FDG40,Frozen Foods,Low Fat,13.65,0.066657791
FDL40,Frozen Foods,Low Fat,17.7,0.019438042
FDK52,Frozen Foods,Low Fat,18.25,0.132596101
FDH57,Fruits and Vegetables,Low Fat,10.895,0.059834024
FDT43,Fruits and Vegetables,Low Fat,16.35,0.034393057
DRJ23,Hard Drinks,Low Fat,18.35,0.069745165
NCH06,Household,Low Fat,12.3,0.128136346
NCW06,Household,Low Fat,16.2,0.08425957
NCO06,Household,Low Fat,19.25,0.180820798
FDP27,Meat,Low Fat,8.155,0.199935881
FDB34,Snack Foods,Low Fat,15.25,0.044539371
FDC35,Starchy Foods,Low Fat,7.435,0.205605116
FDY60,Baking Goods,Regular,10.5,0.044139551
FDX12,Baking Goods,Regular,18.2,0.043626605
FDV60,Baking Goods,Regular,20.2,0.196438668
FDV11,Breads,Regular,9.1,0.136695145
FDS59,Breads,Regular,14.8,0.073468631
FDZ03,Dairy,Regular,13.65,0.13187274
FDX27,Dairy,Regular,20.7,0.191008614
FDE04,Frozen Foods,Regular,19.75,0.030166924
FDK08,Fruits and Vegetables,Regular,9.195,0.204713036
FDH44,Fruits and Vegetables,Regular,19.1,0.043304681
FDX51,Meat,Regular,9.5,0.036921781
FDY03,Meat,Regular,17.6,0.127412338
FDQ15,Meat,Regular,20.35,0.252865979
FDG33,Seafood,Regular,5.365,0.234733477
FDU57,Snack Foods,Regular,8.27,0.149895348
FDN13,Breakfast,LF,18.6,0.151931742
FDU36,Baking Goods,Low Fat,6.15,0.046232445
FDW13,Canned,Low Fat,8.5,0.097803261
FDY27,Dairy,Low Fat,6.38,0.03187163
DRH51,Dairy,Low Fat,17.6,0.097135675
FDY52,Frozen Foods,Low Fat,6.365,0.007342171
FDI28,Frozen Foods,Low Fat,14.3,0.026299797
FDV40,Frozen Foods,Low Fat,17.35,0.014679558
FDF05,Frozen Foods,Low Fat,17.5,0.026848529
FDD33,Fruits and Vegetables,Low Fat,12.85,0.108102606
FDC32,Fruits and Vegetables,Low Fat,18.35,0.099026525
FDE32,Fruits and Vegetables,Low Fat,20.7,0.048718334
NCN53,Health and Hygiene,Low Fat,5.175,0.030330202
NCY53,Health and Hygiene,Low Fat,20.0,0.0
NCA05,Health and Hygiene,Low Fat,20.75,0.0
NCO26,Household,Low Fat,7.235,0.076791671
NCO14,Household,Low Fat,9.6,0.029619203
NCV06,Household,Low Fat,11.3,0.066625843
NCO18,Household,Low Fat,13.15,0.024630755
NCK30,Household,Low Fat,14.85,0.060927824
FDG31,Meat,Low Fat,12.15,0.037864854
FDQ39,Meat,Low Fat,14.8,0.0
FDL10,Snack Foods,Low Fat,8.395,0.0
FDK33,Snack Foods,Low Fat,17.85,0.0112259
FDN21,Snack Foods,Low Fat,18.6,0.076791671
DRF25,Soft Drinks,Low Fat,9.0,0.038892859
DRG37,Soft Drinks,Low Fat,16.2,0.019362306
FDE59,Starchy Foods,Low Fat,12.15,0.062235983
FDY24,Baking Goods,Regular,4.88,0.133382115
FDW12,Baking Goods,Regular,8.315,0.035542581
FDS36,Baking Goods,Regular,8.38,0.046848322
FDL51,Dairy,Regular,20.7,0.04745185
FDS28,Frozen Foods,Regular,8.18,0.082333019
FDQ40,Frozen Foods,Regular,11.1,0.035997543
FDP28,Frozen Foods,Regular,13.65,0.080573371
FDI41,Frozen Foods,Regular,18.5,0.062205112
FDR32,Fruits and Vegetables,Regular,6.78,0.08573655
FDU19,Fruits and Vegetables,Regular,8.77,0.0
FDF21,Fruits and Vegetables,Regular,10.3,0.058778429
FDO08,Fruits and Vegetables,Regular,11.1,0.05373063
FDA08,Fruits and Vegetables,Regular,11.85,0.050043472
FDZ08,Fruits and Vegetables,Regular,12.5,0.109900843
FDP44,Fruits and Vegetables,Regular,16.5,0.07964724
FDF56,Fruits and Vegetables,Regular,16.7,0.119362812
FDU27,Meat,Regular,18.6,0.17133418
FDL58,Snack Foods,Regular,5.78,0.074087369
FDV34,Snack Foods,Regular,10.695,0.01141595
FDZ21,Snack Foods,Regular,17.6,0.039189221
DRA59,Soft Drinks,Regular,8.27,0.127821472
FDT36,Baking Goods,LF,12.3,0.111727876
FDW56,Fruits and Vegetables,LF,7.68,0.0711891
DRL11,Hard Drinks,LF,10.5,0.048213766
NCA17,Health and Hygiene,LF,20.6,0.045603215
NCS54,Household,LF,13.6,0.010033871
FDR48,Baking Goods,Low Fat,11.65,0.0
FDE24,Baking Goods,Low Fat,14.85,0.09384335
FDZ60,Baking Goods,Low Fat,20.5,0.119848041
FDS60,Baking Goods,Low Fat,20.85,0.032580705
FDR23,Breads,Low Fat,15.85,0.082120687
FDR47,Breads,Low Fat,17.85,0.087824967
FDP37,Breakfast,Low Fat,15.6,0.143688905
FDK02,Canned,Low Fat,12.5,0.112681821
FDO38,Canned,Low Fat,17.25,0.073135768
FDZ55,Fruits and Vegetables,Low Fat,6.055,0.025512207
FDV32,Fruits and Vegetables,Low Fat,7.785,0.089069748
FDE45,Fruits and Vegetables,Low Fat,12.1,0.040521714
FDI45,Fruits and Vegetables,Low Fat,13.1,0.037734334
FDA32,Fruits and Vegetables,Low Fat,14.0,0.030216783
FDM56,Fruits and Vegetables,Low Fat,16.7,0.0
FDC45,Fruits and Vegetables,Low Fat,17.0,0.136286138
FDT31,Fruits and Vegetables,Low Fat,19.75,0.012499004
DRM59,Hard Drinks,Low Fat,5.88,0.003606726
NCN17,Health and Hygiene,Low Fat,11.0,0.055162827
NCU05,Health and Hygiene,Low Fat,11.8,0.058975504
NCO53,Health and Hygiene,Low Fat,16.2,0.175898114
NCW53,Health and Hygiene,Low Fat,18.35,0.030619301
NCS30,Household,Low Fat,5.945,0.093405156
NCU42,Household,Low Fat,9.0,0.019586115
NCU18,Household,Low Fat,15.1,0.056067524
NCY06,Household,Low Fat,15.25,0.061434045
NCK31,Others,Low Fat,10.895,0.027157955
FDE34,Snack Foods,Low Fat,9.195,0.108330902
FDR46,Snack Foods,Low Fat,16.85,0.139985583
DRF36,Soft Drinks,Low Fat,16.1,0.023673342
FDC23,Starchy Foods,Low Fat,18.0,0.017979145
FDY24,Baking Goods,Regular,4.88,0.134037
FDE36,Baking Goods,Regular,5.26,0.041942549
FDQ36,Baking Goods,Regular,7.855,0.162205516
FDS24,Baking Goods,Regular,20.85,0.062477955
FDT11,Breads,Regular,5.94,0.029492018
FDY01,Canned,Regular,11.8,0.170977155
FDG17,Frozen Foods,Regular,6.865,0.03598621
FDM04,Frozen Foods,Regular,9.195,0.04731256
FDU44,Fruits and Vegetables,Regular,12.15,0.058663727
FDO03,Meat,Regular,10.395,0.037033223
FDR27,Meat,Regular,15.1,0.096491904
FDJ10,Snack Foods,Regular,5.095,0.130031207
FDA09,Snack Foods,Regular,13.35,0.149974858
FDF10,Snack Foods,Regular,15.5,0.0
FDZ21,Snack Foods,Regular,17.6,0.039381633
FDD23,Starchy Foods,Regular,9.5,0.048883854
FDT08,Fruits and Vegetables,LF,,0.048980156
NCZ30,Household,LF,,0.026058181
FDA39,Meat,LF,,0.012656359
FDV03,Meat,LF,,0.057809959
FDM14,Canned,Low Fat,,0.013199737
FDP25,Canned,Low Fat,,0.02110482
FDP38,Canned,Low Fat,,0.031946638
FDF16,Frozen Foods,Low Fat,,0.085715273
FDT20,Fruits and Vegetables,Low Fat,,0.041194986
FDV07,Fruits and Vegetables,Low Fat,,0.031131455
DRM35,Hard Drinks,Low Fat,,0.070103425
NCB06,Health and Hygiene,Low Fat,,0.081933378
NCU17,Health and Hygiene,Low Fat,,0.092433518
NCB19,Household,Low Fat,,0.089858447
NCM54,Household,Low Fat,,0.050692386
NCR18,Household,Low Fat,,0.020388413
NCS06,Household,Low Fat,,0.031583053
FDS03,Meat,Low Fat,,0.079243005
NCL31,Others,Low Fat,,0.119698523
NCO55,Others,Low Fat,,0.090596378
FDH09,Seafood,Low Fat,,0.055806016
FDT22,Snack Foods,Low Fat,,0.111554381
FDW45,Snack Foods,Low Fat,,0.038822077
DRC25,Soft Drinks,Low Fat,,0.0
DRD12,Soft Drinks,Low Fat,,0.0
DRG48,Soft Drinks,Low Fat,,0.014484582
FDD35,Starchy Foods,Low Fat,,0.02573918
FDL12,Baking Goods,Regular,,0.121043709
FDH02,Canned,Regular,,0.0
FDJ26,Canned,Regular,,0.084354713
FDC16,Dairy,Regular,,0.0204702
FDW02,Dairy,Regular,,0.037516862
FDA28,Frozen Foods,Regular,,0.047570401
FDN04,Frozen Foods,Regular,,0.01401884
FDQ40,Frozen Foods,Regular,,0.035853059
FDS28,Frozen Foods,Regular,,0.082002559
FDA55,Fruits and Vegetables,Regular,,0.056713056
FDB56,Fruits and Vegetables,Regular,,0.0
FDF44,Fruits and Vegetables,Regular,,0.059438787
FDF57,Fruits and Vegetables,Regular,,0.058542509
FDG34,Snack Foods,Regular,,0.037388493
FDU46,Snack Foods,Regular,,0.011072421
DRL01,Soft Drinks,Regular,,0.076798609
FDE35,Starchy Foods,Regular,,0.0
FDM56,Fruits and Vegetables,low fat,,0.069851683
FDP10,Snack Foods,Low Fat,,0.127469857
FDY07,Fruits and Vegetables,Low Fat,11.8,0.0
FDP49,Breakfast,Regular,9.0,0.069088961
DRJ59,Hard Drinks,low fat,11.65,0.019356132
FDV49,Canned,Low Fat,10.0,0.025879577
FDR13,Canned,Regular,9.895,0.028696932
FDA43,Fruits and Vegetables,Low Fat,10.895,0.065041581
FDV27,Meat,Regular,7.97,0.040071131
FDY40,Frozen Foods,Regular,,0.15028599
FDZ03,Dairy,Regular,13.65,0.078946455
FDJ58,Snack Foods,Regular,15.6,0.105296072
FDU04,Frozen Foods,Low Fat,,0.009714595
FDB56,Fruits and Vegetables,Regular,8.75,0.074627201
DRK49,Soft Drinks,Low Fat,14.15,0.035913805
FDV11,Breads,Regular,9.1,0.0
FDP25,Canned,Low Fat,15.2,0.021327477
NCM43,Others,Low Fat,14.5,0.019471688
FDO24,Baking Goods,Low Fat,11.1,0.176573035
FDF24,Baking Goods,Regular,15.5,0.042464962
DRM47,Hard Drinks,Low Fat,,0.04357366
FDY25,Canned,Low Fat,12.0,0.033946163
FDQ04,Frozen Foods,Low Fat,,0.148392623
FDW04,Frozen Foods,Regular,8.985,0.057827101
FDC41,Frozen Foods,Low Fat,,0.2047
DRI01,Soft Drinks,Low Fat,7.97,0.034452949
FDN39,Meat,Regular,,0.065203103
FDO51,Meat,Regular,6.785,0.041947547
FDW49,Canned,Low Fat,19.5,0.082888496
FDL52,Frozen Foods,Regular,6.635,0.046350909
FDN58,Snack Foods,reg,13.8,0.056960814
NCX41,Health and Hygiene,Low Fat,19.0,0.017719277
FDB11,Starchy Foods,LF,16.0,0.060797393
FDU08,Fruits and Vegetables,Low Fat,10.3,0.027310252
NCC42,Health and Hygiene,Low Fat,15.0,0.044871033
FDQ20,Fruits and Vegetables,Low Fat,8.325,0.029760052
NCT54,Household,Low Fat,8.695,0.119513002
FDC02,Canned,Low Fat,21.35,0.115194717
FDN48,Baking Goods,Low Fat,,0.064636203
FDB15,Dairy,Low Fat,10.895,0.228993134
FDC08,Fruits and Vegetables,Regular,19.0,0.104035148
FDK44,Fruits and Vegetables,Low Fat,16.6,0.0
FDG53,Frozen Foods,Low Fat,10.0,0.045818773
FDW03,Meat,Regular,5.63,0.024579432
FDC17,Frozen Foods,Low Fat,12.15,0.015523707
NCH30,Household,Low Fat,17.1,0.067141355
FDQ48,Baking Goods,Regular,14.3,0.034404732
NCE07,Household,Low Fat,8.18,0.0132043
FDP13,Canned,Regular,8.1,0.134532392
FDU13,Canned,Low Fat,8.355,0.188322664
FDM08,Fruits and Vegetables,Regular,10.1,0.053584207
FDB56,Fruits and Vegetables,Regular,8.75,0.074931201
NCB18,Household,Low Fat,19.6,0.041459372
FDR16,Frozen Foods,Regular,5.845,0.105445801
FDF44,Fruits and Vegetables,Regular,7.17,0.05997133
FDU50,Dairy,Regular,5.75,0.075595405
NCU17,Health and Hygiene,Low Fat,5.32,0.093027718
NCQ53,Health and Hygiene,Low Fat,17.6,0.019012262
FDZ28,Frozen Foods,Regular,20.0,0.0
FDO52,Frozen Foods,Regular,,0.076790922
FDJ03,Dairy,Regular,12.35,0.072541731
FDQ51,Meat,Regular,16.0,0.017536671
NCQ42,Household,Low Fat,20.35,0.039329257
FDA03,Dairy,Regular,18.5,0.0
NCR29,Health and Hygiene,Low Fat,7.565,0.054751689
FDY03,Meat,Regular,17.6,0.076121831
FDC10,Snack Foods,Regular,,0.07252476
FDK26,Canned,Regular,5.46,0.03217132
FDO36,Baking Goods,Low Fat,,0.07753654
FDA09,Snack Foods,Regular,13.35,0.149669322
FDP03,Meat,Regular,5.15,0.061165512
FDS44,Fruits and Vegetables,Regular,12.65,0.156286566
NCI54,Household,Low Fat,15.2,0.033735909
FDL48,Baking Goods,Regular,19.35,0.137697119
FDG45,Fruits and Vegetables,Low Fat,8.1,0.0
FDI41,Frozen Foods,Regular,,0.061955439
FDD05,Frozen Foods,Low Fat,19.35,0.016597651
FDO57,Snack Foods,Low Fat,20.75,0.108710162
NCP06,Household,Low Fat,,0.039055756
FDC37,Baking Goods,Low Fat,15.5,0.032924463
FDN01,Breakfast,Low Fat,8.895,0.072511335
FDH38,Canned,Low Fat,6.425,0.010454459
FDG50,Canned,Low Fat,7.405,0.015295536
FDU13,Canned,Low Fat,8.355,0.187850233
FDH27,Dairy,Low Fat,7.075,0.058437653
FDB39,Dairy,Low Fat,11.6,0.038578846
DRE27,Dairy,Low Fat,11.85,0.132876847
FDX14,Dairy,Low Fat,13.1,0.075056542
DRE03,Dairy,Low Fat,19.6,0.024264569
FDJ53,Frozen Foods,Low Fat,10.5,0.071368699
FDF05,Frozen Foods,Low Fat,17.5,0.026912667
FDI52,Frozen Foods,Low Fat,18.7,0.104840884
FDH57,Fruits and Vegetables,Low Fat,10.895,0.0358031
FDS43,Fruits and Vegetables,Low Fat,11.65,0.040577878
FDE21,Fruits and Vegetables,Low Fat,12.8,0.022980361
FDY19,Fruits and Vegetables,Low Fat,19.75,0.041429246
DRF23,Hard Drinks,Low Fat,4.61,0.122843005
DRL35,Hard Drinks,Low Fat,15.7,0.030751366
NCZ53,Health and Hygiene,Low Fat,9.6,0.024515221
NCU05,Health and Hygiene,Low Fat,11.8,0.058827557
NCY05,Health and Hygiene,Low Fat,13.5,0.055075504
NCF07,Household,Low Fat,9.0,0.032072321
NCF31,Household,Low Fat,9.13,0.051928034
NCM18,Household,Low Fat,13.0,0.082970667
NCL06,Household,Low Fat,14.65,0.072178679
NCU06,Household,Low Fat,17.6,0.074522745
NCL42,Household,Low Fat,18.85,0.040434372
NCM43,Others,Low Fat,14.5,0.01950565
NCQ38,Others,Low Fat,16.35,0.013387211
FDI57,Seafood,Low Fat,19.85,0.05410964
FDQ09,Snack Foods,Low Fat,7.235,0.058222587
FDZ46,Snack Foods,Low Fat,7.485,0.069231189
FDB22,Snack Foods,Low Fat,8.02,0.111613921
FDW33,Snack Foods,Low Fat,9.395,0.099274694
FDB10,Snack Foods,Low Fat,10.0,0.067312613
FDX58,Snack Foods,Low Fat,13.15,0.043831721
FDB34,Snack Foods,Low Fat,15.25,0.026651184
FDE59,Starchy Foods,Low Fat,12.15,0.062384659
FDE47,Starchy Foods,Low Fat,14.15,0.037967687
FDH35,Starchy Foods,Low Fat,18.25,0.060342304
FDS11,Breads,Regular,7.05,0.055644887
FDT01,Canned,Regular,13.65,0.184454044
FDN50,Canned,Regular,16.85,0.026561057
FDJ02,Canned,Regular,17.2,0.025205909
FDV01,Canned,Regular,19.2,0.085082648
FDH26,Canned,Regular,19.25,0.034753686
FDB03,Dairy,Regular,17.75,0.157075658
FDC29,Frozen Foods,Regular,8.39,0.024243294
FDE41,Frozen Foods,Regular,9.195,0.064113698
FDC05,Frozen Foods,Regular,13.1,0.098938169
FDW16,Frozen Foods,Regular,17.35,0.041538713
FDR44,Fruits and Vegetables,Regular,6.11,0.103080901
FDU19,Fruits and Vegetables,Regular,8.77,0.046844194
FDX56,Fruits and Vegetables,Regular,17.1,0.0
FDQ32,Fruits and Vegetables,Regular,17.85,0.046680961
FDP03,Meat,Regular,5.15,0.061272194
FDI09,Seafood,Regular,20.75,0.12953868
FDE10,Snack Foods,Regular,6.67,0.0
FDO45,Snack Foods,Regular,13.15,0.038011783
FDO22,Snack Foods,Regular,13.5,0.017887238
FDY33,Snack Foods,Regular,14.5,0.09735225
NCX06,Household,LF,,0.02746599
FDL36,Baking Goods,Low Fat,,0.133198355
FDV23,Breads,Low Fat,,0.185306514
FDO13,Breakfast,Low Fat,,0.106907604
FDE02,Canned,Low Fat,,0.212293753
DRE15,Dairy,Low Fat,,0.031139933
FDA38,Dairy,Low Fat,,0.04461205
FDD39,Dairy,Low Fat,,0.122832172
FDD05,Frozen Foods,Low Fat,,0.029084548
FDM28,Frozen Foods,Low Fat,,0.079146113
FDC45,Fruits and Vegetables,Low Fat,,0.237651344
FDL20,Fruits and Vegetables,Low Fat,,0.224837308
NCS53,Health and Hygiene,Low Fat,,0.157190017
NCW29,Health and Hygiene,Low Fat,,0.050535312
NCF19,Household,Low Fat,,0.061470858
NCF31,Household,Low Fat,,0.090778148
NCI06,Household,Low Fat,,0.083547515
NCI31,Others,Low Fat,,0.142393355
NCM43,Others,Low Fat,,0.03409886
NCN19,Others,Low Fat,,0.021184746
FDX21,Snack Foods,Low Fat,,0.148764535
FDZ58,Snack Foods,Low Fat,,0.091354948
DRH49,Soft Drinks,Low Fat,,0.043168763
FDL12,Baking Goods,Regular,,0.212963193
FDM36,Baking Goods,Regular,,0.102830104
FDQ11,Breads,Regular,,0.118535581
FDZ25,Canned,Regular,,0.0
FDX38,Dairy,Regular,,0.084404264
FDH17,Frozen Foods,Regular,,0.029157849
FDU28,Frozen Foods,Regular,,0.164438907
FDC57,Fruits and Vegetables,Regular,,0.095587976
FDK08,Fruits and Vegetables,Regular,,0.214139786
FDS31,Fruits and Vegetables,Regular,,0.0
FDL21,Snack Foods,Regular,,0.01251245
FDX22,Snack Foods,Regular,,0.04022593
FDQ14,Dairy,low fat,,0.10818157
NCO54,Household,low fat,,0.024992442
FDV45,Snack Foods,low fat,,0.078872251
FDX48,Baking Goods,reg,,0.066336811
FDU39,Meat,LF,18.85,0.036037952
DRD49,Soft Drinks,LF,9.895,0.167831064
FDC48,Baking Goods,Low Fat,9.195,0.015859294
FDW59,Breads,Low Fat,13.15,0.020715913
FDN13,Breakfast,Low Fat,18.6,0.152058281
FDT13,Canned,Low Fat,14.85,0.018571641
FDA49,Canned,Low Fat,19.7,0.064921764
FDC02,Canned,Low Fat,21.35,0.068822477
FDK51,Dairy,Low Fat,19.85,0.005235143
FDK40,Frozen Foods,Low Fat,7.035,0.021849398
FDC53,Frozen Foods,Low Fat,8.68,0.008835694
FDI28,Frozen Foods,Low Fat,14.3,0.026321701
FDJ04,Frozen Foods,Low Fat,18.0,0.124452048
FDD16,Frozen Foods,Low Fat,20.5,0.036353098
FDP32,Fruits and Vegetables,Low Fat,6.65,0.087669485
DRM11,Hard Drinks,Low Fat,6.57,0.066069578
DRO35,Hard Drinks,Low Fat,13.85,0.034570357
NCX29,Health and Hygiene,Low Fat,10.0,0.089152528
NCZ17,Health and Hygiene,Low Fat,12.15,0.079431643
NCJ05,Health and Hygiene,Low Fat,18.7,0.046088273
NCV17,Health and Hygiene,Low Fat,18.85,0.016107549
NCA29,Household,Low Fat,10.5,0.02727641
NCX18,Household,Low Fat,14.15,0.0
NCZ54,Household,Low Fat,14.65,0.083359391
NCD18,Household,Low Fat,16.0,0.0
NCF54,Household,Low Fat,18.0,0.047377053
NCC18,Household,Low Fat,19.1,0.177270016
NCZ06,Household,Low Fat,19.6,0.094161662
NCE42,Household,Low Fat,21.1,0.010602292
FDQ39,Meat,Low Fat,14.8,0.081042136
NCM55,Others,Low Fat,15.6,0.066726133
FDI22,Snack Foods,Low Fat,12.6,0.096212432
FDA21,Snack Foods,Low Fat,13.65,0.03596071
FDP46,Snack Foods,Low Fat,15.35,0.0
FDL34,Snack Foods,Low Fat,16.0,0.040945898
FDS10,Snack Foods,Low Fat,19.2,0.035185588
FDQ21,Snack Foods,Low Fat,21.25,0.019423232
DRE48,Soft Drinks,Low Fat,8.43,0.01732573
DRC49,Soft Drinks,Low Fat,8.67,0.065436581
DRK13,Soft Drinks,Low Fat,11.8,0.115167579
DRE25,Soft Drinks,Low Fat,15.35,0.073283193
DRG37,Soft Drinks,Low Fat,16.2,0.019378432
FDG59,Starchy Foods,Low Fat,15.85,0.043234574
FDI60,Baking Goods,Regular,7.22,0.03832122
FDY60,Baking Goods,Regular,10.5,0.0
FDK60,Baking Goods,Regular,16.5,0.0
FDM38,Canned,Regular,5.885,0.092771309
FDR25,Canned,Regular,17.0,0.139521931
FDH14,Canned,Regular,17.1,0.046808553
FDW26,Dairy,Regular,11.8,0.107057186
FDK03,Dairy,Regular,12.6,0.073920438
FDH17,Frozen Foods,Regular,16.2,0.01665334
FDK08,Fruits and Vegetables,Regular,9.195,0.122304725
FDW44,Fruits and Vegetables,Regular,9.5,0.035151215
FDD21,Fruits and Vegetables,Regular,10.3,0.030569229
FDY20,Fruits and Vegetables,Regular,12.5,0.08175276
FDT55,Fruits and Vegetables,Regular,13.6,0.043655155
FDP08,Fruits and Vegetables,Regular,20.5,0.112410046
FDI07,Meat,Regular,12.35,0.033760862
FDZ39,Meat,Regular,19.7,0.018024769
FDI09,Seafood,Regular,20.75,0.129337594
FDI58,Snack Foods,Regular,7.64,0.070704474
FDX46,Snack Foods,Regular,12.3,0.058116758
FDL21,Snack Foods,Regular,15.85,0.007146415
FDS22,Snack Foods,Regular,16.85,0.023154399
DRC01,Soft Drinks,Regular,5.92,0.019200003
FDE23,Starchy Foods,Regular,17.6,0.0
FDN09,Snack Foods,LF,14.15,0.0
FDA15,Dairy,LF,9.3,0.016113019
FDY36,Baking Goods,Low Fat,12.3,0.009429612
FDH48,Baking Goods,Low Fat,13.5,0.060603014
FDG50,Canned,Low Fat,7.405,0.015302764
